id_member,Afriat,HM,Swaps,Varian,InvVarian,NMCI,Varian0.5,InvVarian0.5,NMCI0.5,Afriat_FOSD,HM_FOSD,Swaps_FOSD,Varian_FOSD,InvVarian_FOSD,NMCI_FOSD,Varian0.5_FOSD,InvVarian0.5_FOSD,NMCI0.5_FOSD
6502,0.253299002252977,0.28,0.96,0.0517583367821909,0.0489542814602743,0.102906918170576,0.130010588550415,0.120248459130541,0.287379793471253,0.66755960353603,0.6,2.8,0.125796474090081,0.131004676966046,0.400442263464603,0.237122541010238,0.247630889025794,0.962272222206729
11501,0.112806037583684,0.08,0.24,0.00829611857722965,0.00772294069132909,0.0109011421582248,0.0248126423568174,0.0218164689641114,0.0450911593932491,0.499270072992701,0.56,2.92,0.119911347462092,0.122667528238401,0.351426366470662,0.242022422189981,0.249952039879235,0.89554164513963
11502,0.00508790457849294,0.04,0.08,0.000203516183139718,0.000220910728707217,0.000220910728707217,0.00285318196503285,0.00368731733935766,0.00368731733935766,0.0344007712123912,0.16,0.28,0.00296440815507744,0.00314031952885612,0.0033349818995853,0.0204997312558462,0.0210252300391935,0.0265840530271485
81501,0.13132756194294,0.32,0.68,0.0255628961035482,0.0374171109726374,0.0462725815470806,0.0820495540310886,0.0980508291407157,0.162673943241832,0.280257153823191,0.48,2.2,0.0626529496226473,0.0674007588127957,0.198528011403751,0.171102895342365,0.177457666612083,0.619055400095641
81502,0.292706377913099,0.2,0.4,0.0320112977025284,0.0292709565018885,0.0418501492076015,0.0739011051080366,0.0754241065332973,0.120343126955515,0.292706377913099,0.4,1.28,0.0517203856778433,0.0479913796767019,0.120446133778431,0.128022527338375,0.12398504497796,0.359393435909182
223501,0.24936557208652,0.28,0.64,0.0238813047662808,0.0220008035116029,0.047367650826883,0.0680901104731883,0.068721523041989,0.160975613379045,0.373126448554218,0.44,1.72,0.0525981233993963,0.0539708173112986,0.127092104724422,0.140911529276215,0.147153522355401,0.414494387708091
223502,0.184440804673576,0.08,0.2,0.00958493322486713,0.00882203445771998,0.0153590700753112,0.0288348044601208,0.0247796873344506,0.0524175977757561,0.358604528351706,0.28,0.92,0.0258984790816022,0.026143308054351,0.0823232313443523,0.0704615341997393,0.0674055460080704,0.247364230661575
241501,0.0975577873583061,0.08,0.2,0.00742312402848626,0.00411397120659087,0.00742312402848626,0.0308028373766712,0.0154034027130348,0.0313345469209293,0.0975577873583061,0.4,0.8,0.0179475765609533,0.00736144956702815,0.0198123860040665,0.0599805243551708,0.0438463190792315,0.104516236779807
241502,0.000914892832109784,0.08,0.08,4.14799567150808e-05,4.14799567150808e-05,4.14799567150808e-05,0.00165189430771094,0.00165189430771094,0.00165189430771094,0.752856224343439,0.52,3.44,0.185105490110335,0.187587564065959,0.736765767663588,0.27523271823771,0.278915097208882,1.38360943314793
521001,0.164601933236441,0.16,0.36,0.0126286213438484,0.017562959080935,0.0227655959487519,0.0443718817780591,0.0515308953279777,0.0800933233106589,0.485812166931968,0.44,0.88,0.033318801823772,0.0312666492165127,0.0689896113963063,0.0828640201798992,0.0748428470213146,0.18645672526819
535501,0.308333333333333,0.04,0.32,0.0152571923763393,0.0146788402279641,0.0303625631636643,0.0247040016000156,0.0275137649912713,0.0859239640933377,0.547911872227355,0.16,1.32,0.0402065931797082,0.0449964426351997,0.1733870530396,0.0729006379783273,0.0738342348217795,0.401400363294938
535502,0.043819390679001,0.12,0.24,0.00572576350240936,0.00367738906923326,0.00664769377251246,0.0313899695946199,0.0199153118631751,0.0392425703338199,0.615304373007072,0.52,3.88,0.132209518154031,0.141345790718696,0.635514033613756,0.234111168921772,0.241186419083071,1.43363055353511
549501,0.136821369892055,0.12,0.32,0.0106330399856209,0.0112846149692146,0.0181849804309967,0.0334014709618896,0.0354305310503951,0.0699472146155014,0.17382684395683,0.2,0.6,0.0164471064891258,0.0201332668949728,0.0373726011250212,0.0517313642416445,0.0599035500124962,0.13120145950898
549502,5.29542592875853e-05,0.04,0.04,2.11817037150341e-06,2.11817037150341e-06,2.11817037150341e-06,0.000291078709046431,0.000291078709046431,0.000291078709046431,0.0148675062712732,0.2,0.2,0.000920815401876409,0.000920815401876409,0.000920815401876409,0.0112007198438839,0.0112007198438839,0.0112007198438839
560502,0.10433573576982,0.24,0.4,0.00692347951072273,0.008210050430627,0.0114252009562239,0.0340325384820226,0.0396145016049805,0.0591003121350338,0.631823246138414,0.44,3.12,0.106097236804594,0.0970818523516168,0.477812915616391,0.203139896966122,0.17808511304172,1.07146635655478
576501,0.101616107822454,0.12,0.24,0.00681297191430333,0.00990382942645371,0.00990382942645371,0.0232200452958356,0.027596482787524,0.0436672170789642,0.216070157893725,0.2,0.56,0.0172153880175293,0.0220844774291075,0.0375084702717112,0.0500069097099899,0.059920182612058,0.133613496148816
576502,0.271994120134512,0.24,0.6,0.0283412001036853,0.0222752521604481,0.0471773294953738,0.0756282474760006,0.0612732822720855,0.15032884673304,0.542350469516656,0.44,1.84,0.0747441267778811,0.07196645121839,0.224264976060142,0.156192351812757,0.150476820673653,0.56593672710291
604001,0.045462419330466,0.12,0.16,0.00261547205898687,0.00260139001538636,0.00261547205898687,0.0162450169573001,0.0154944959755677,0.0162450169573001,0.266325198750148,0.32,0.92,0.0243956687316307,0.0256188911504521,0.0502875379696193,0.0825208002929879,0.0793281917205927,0.190756087123989
692502,0.0247366552254704,0.12,0.12,0.00177748133945328,0.00177748133945328,0.00226528621750206,0.0131064454068984,0.0131064454068984,0.0175237064498923,0.202338346051965,0.6,1.16,0.0337270875060101,0.0308055412996872,0.0625685463723782,0.12141850423355,0.117167340389062,0.23520499992412
695002,0.160044174010957,0.2,0.8,0.0246413246340192,0.0270443223285342,0.0610430852465915,0.066309869496796,0.0784208004311329,0.202515142115739,0.310594264498904,0.48,2.76,0.0798326463760174,0.0673905009001816,0.266266465140631,0.180659930519334,0.165046267509425,0.791494140046627
720502,0.0378112630871228,0.04,0.04,0.00151245052348491,0.00151245052348491,0.00151245052348491,0.0077780473731777,0.0077780473731777,0.0077780473731777,0.103317971116653,0.36,0.6,0.00884932393916346,0.00893287829367427,0.0179498217100637,0.0410670863360855,0.0420807153405123,0.0870239035984862
736001,0.13588748002993,0.16,0.64,0.025184245028018,0.0172664446672419,0.0340854763147128,0.0718225945198072,0.0533563877969763,0.136522296720899,0.363180382686234,0.28,1.4,0.0516101684353549,0.0423992260104283,0.129854114404591,0.108053138169331,0.098615828174186,0.391731072934502
736002,0.105756849519079,0.2,0.4,0.017646396721709,0.017908694857141,0.0233319487839215,0.054219907353102,0.0600418649311545,0.092620956809876,0.233121212889486,0.28,1.24,0.0391749361662199,0.0434938549102365,0.10198258932769,0.103709451825233,0.103239286058714,0.324977247142926
750502,0.108000522056904,0.16,0.24,0.0110582591289988,0.0103264531690375,0.0131053802799348,0.0418001825288136,0.0413306947077861,0.0518738007224239,0.108701105406626,0.28,0.68,0.0206452350792993,0.0198441172914586,0.0341972903071304,0.0737947137835597,0.0693614137153273,0.141078114873639
775501,0.201099715803781,0.2,0.44,0.0222496598768535,0.0231257471035496,0.0324001335628193,0.0593306449296818,0.0604524064377496,0.10695814221668,0.23532081075878,0.36,1.48,0.0435178080733725,0.0423555526555534,0.117637977996733,0.108558529533761,0.107902179394576,0.376221999988048
775502,0.0286009725311215,0.08,0.08,0.00131321961700943,0.00131321961700943,0.00131321961700943,0.00936611857292086,0.00936611857292086,0.00936611857292086,0.389333357104335,0.28,0.92,0.0317552392815105,0.0324276973944074,0.0714651763586256,0.0736548535975685,0.0693866021805379,0.214264152091736
782001,0.087674022357977,0.04,0.12,0.00371925123739347,0.00505354105542997,0.00834252539912917,0.0121971328391446,0.0142176524861595,0.0309990498194446,0.187324625060474,0.24,0.56,0.0104699146595036,0.00980090755859197,0.023235291921473,0.0398603111621691,0.0355268905935798,0.0958593414535615
782002,0.255367328804426,0.24,0.56,0.0337859443019669,0.0294400998718713,0.0457616342633187,0.0879657898339144,0.0840282123202905,0.144007344535822,0.255367328804426,0.48,1.52,0.0495574515972833,0.0479649388734646,0.0963601542742741,0.137889072654517,0.141001572283812,0.340848254890689
811501,0.146313946877141,0.08,0.28,0.0140509606962337,0.00799516260332421,0.024435591921019,0.0337972606428774,0.0221669144886629,0.0775458200763371,0.201887331998856,0.52,0.88,0.0229960226941569,0.0164397065598012,0.0457081135975494,0.0808364206813175,0.0717108243267973,0.1644449968241
811502,0.396078220198166,0.24,0.92,0.0529949216477601,0.0532630911545643,0.127532880692524,0.0988012622119745,0.10026507843711,0.305591368861917,0.61304559225044,0.56,2.64,0.127074150587853,0.126581279701516,0.345112460391797,0.245463007426202,0.243682686404536,0.845733724992071
832001,0.0618554073570639,0.16,0.28,0.00708661470082313,0.00971697545545389,0.0122945559866216,0.0349317621895601,0.0417397482192393,0.0539126424055997,0.385925415570931,0.36,1.28,0.0496980837694832,0.04238397809696,0.133649230665767,0.119559353050992,0.0998107834107916,0.364273678612107
871501,0.112952817811251,0.08,0.16,0.00607067676749125,0.00673576096963684,0.010123691920118,0.0179964904933111,0.0202322683617722,0.036651128478003,0.217913407513496,0.32,0.64,0.0150648804074598,0.0150934739680789,0.0330786933488929,0.0533421773961468,0.0533964997402609,0.118631926607525
956001,0.218850880474389,0.16,0.28,0.0184857977860191,0.0173824438193716,0.0273516913722501,0.0495590054791093,0.0481926690539359,0.0791944186135272,0.517893511783532,0.32,0.96,0.0377548440997736,0.0358628874141529,0.0830115036382127,0.0937873359727578,0.0862003794818135,0.238860862608446
1071501,0.0593344384021093,0.08,0.12,0.00488960207901115,0.00379650710538926,0.00488960207901115,0.0213095130126496,0.0172883424666431,0.0239007398340792,0.315736977812676,0.32,1.12,0.0402883606862882,0.0402332934301833,0.0815920260186475,0.0995674806748931,0.0982167701685377,0.258623096530231
1153501,0.591373120933363,0.24,0.68,0.0470724043541103,0.0443610781066876,0.0607338283627987,0.100102976203106,0.0917315136193931,0.163684261051355,0.591373120933363,0.48,1.48,0.0806037838843281,0.0790259461408558,0.196970537524189,0.167665179558541,0.164011374147143,0.463090986099896
1174001,0.217042572153287,0.12,0.52,0.0183359326908245,0.0203299757086836,0.0321324446757014,0.0475996747117644,0.040614658668091,0.116556014088698,0.475716312762938,0.48,1.88,0.083502302135908,0.0825309430664146,0.223769124147551,0.174462612713488,0.173737565868353,0.587597949562946
1303002,0.0232558139534884,0.08,0.08,0.00105718340836082,0.00105718340836082,0.00105718340836082,0.00835339217125558,0.00835339217125558,0.00835339217125558,0.0312354312354313,0.52,0.6,0.00664842787910247,0.00664842787910247,0.0077056112874633,0.0528047828469815,0.0528047828469815,0.0611581750182371
1303003,0.0741852964075186,0.16,0.32,0.00638040597213489,0.00576079339409467,0.00681006944311718,0.0338596705639098,0.0279440854355806,0.0410051632104701,0.455246913580247,0.36,1.04,0.0344280759880251,0.0380166791486861,0.078230799431506,0.0934650820922946,0.096363589531787,0.245476145420498
1342501,0.323796297955454,0.2,0.56,0.0276232527575963,0.0281966916895822,0.0606590756794903,0.0716702842259287,0.0733860768075756,0.182574047635996,0.549543800341503,0.4,1.72,0.0666316396549621,0.0655764000058561,0.194808117447522,0.144826727427711,0.145667137909183,0.515607675459602
1342502,0.151348749826042,0.16,0.52,0.0174982140016624,0.0216257686856658,0.0262267724203134,0.0596621252915503,0.0638566465392985,0.110135329907303,0.369903047733915,0.44,2,0.0529814614572269,0.0517034176253081,0.16407378796071,0.144818037316526,0.136276585565396,0.528297466268897
1443501,0.322360158438798,0.16,0.24,0.0236940388722845,0.0192064931988407,0.0311177964063039,0.0539474843767961,0.0483564596835937,0.0784015523270995,0.544534242980845,0.36,1.08,0.0511538590346373,0.0511130281133103,0.181784247134209,0.103691294615917,0.110630731681216,0.384319820979206
